"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"KLHDC10"	4821.69347913063	-0.0934652600348105	0.0515083963412066	-1.81456357941469	0.0695910037544261	0.171791221201976
"KLHDC2"	3506.24675678698	0.251222635376317	0.0854952149073383	2.93844088992113	0.00329867553667734	0.0176487878744822
"KLHDC3"	3476.4794963692	-0.276499735206592	0.090715331571618	-3.04799343634985	0.00230374959228045	0.013401680492505
"KLHDC4"	1205.51366602449	0.0779761410817194	0.0756583101838117	1.03063550973153	0.302711777451591	0.473609680526784
"KLHDC7A"	7059.3981246409	-0.784254347804142	0.175687638313757	-4.46391308649478	8.04762192833728e-06	0.000209984226272983
"KLHDC7B"	91.279221952106	0.77048258508324	0.505253560001185	1.52494241719234	0.127273460782215	0.263113551856694
"KLHDC8A"	25.234670293811	0.0312387611732457	0.363401309332229	0.0859621591090266	0.931496498492608	0.963831940132561
"KLHDC8B"	1246.09096453658	-0.371897129770765	0.0816243662991392	-4.55620235271201	5.20867603340306e-06	0.000152347118939518
"KLHDC9"	553.902411505781	-0.358621845999934	0.0868839321246568	-4.12759686664965	3.66574030310955e-05	0.000618242586091237
"KLHL11"	1465.42168307973	-0.069644880489158	0.0527398407446239	-1.32053642001673	0.186655984646029	0.342308972483195
"KLHL12"	2229.82967576772	-0.0668529835375899	0.054844500474057	-1.21895509959496	0.22286123485079	0.385521868126268
"KLHL13"	1387.49314059896	0.242582967450044	0.0850553410999186	2.85206036814396	0.00434368505889824	0.0215851602825539
"KLHL14"	464.769062808098	-0.286555529510538	0.137641174230104	-2.08190268001844	0.0373513599466642	0.108858512803306
"KLHL15"	900.965190509225	0.245759700431007	0.118639757082847	2.07147845270275	0.0383141060421951	0.11083740250813
"KLHL17"	564.094962716293	0.174218063569817	0.10812751595698	1.61122783620713	0.10713007278267	0.232730197076444
"KLHL18"	1503.24088829179	-0.284380461066735	0.0628589108613371	-4.52410735677653	6.06509344887237e-06	0.000170149655921062
"KLHL2"	1185.64735737184	0.0862701139720057	0.0698745333825734	1.23464314959592	0.216963342512409	0.378522876495838
"KLHL20"	1508.00868893821	-0.0189078416899391	0.0881942413859657	-0.21438861985549	0.83024401540406	0.903152727648249
"KLHL21"	4574.20313374521	0.318211483127203	0.121235029338709	2.62474867918063	0.00867129453958883	0.0363647913898878
"KLHL22"	1880.79678028111	-0.163924250613046	0.0663091555486284	-2.47212091990572	0.01343140768758	0.0505932072373984
"KLHL24"	4540.46750058969	0.293991305516974	0.128403349711193	2.28959218103129	0.0220449686796302	0.0735646389233374
"KLHL25"	885.486141755932	-0.413684902413992	0.128405430813693	-3.22170876879982	0.00127428588864003	0.00858979757442509
"KLHL26"	909.180305609743	-0.0943718650828046	0.0874662257810274	-1.07895206681337	0.28060909624348	0.4490888832563
"KLHL28"	642.31525201581	0.21601055649065	0.0968054413975457	2.2313885807676	0.0256554006068201	0.0825168511818863
"KLHL29"	1144.98965153756	0.214994124319905	0.203000042514277	1.05908413445176	0.289561464786226	0.459131953169072
"KLHL3"	5256.69834319005	0.348040512259252	0.17936434335011	1.94041081833023	0.0523297828820874	0.139793067107913
"KLHL30"	73.2021894379746	-0.0325947852240689	0.211867211417152	-0.153845349669949	0.877731675592917	0.931878547889078
"KLHL31"	89.0058282146646	0.316791947419714	0.22987180294171	1.37812443007655	0.168164874032682	0.318790542170645
"KLHL32"	357.78262432381	0.015985208967202	0.108025020481336	0.147976912163269	0.882360989051118	0.934562357866665
"KLHL33"	87.9181389647095	0.131606346389501	0.317872395078135	0.414022571406841	0.678857576618469	0.801106999310089
"KLHL36"	5768.394716036	-0.189101476487119	0.0528079717712753	-3.58092670754646	0.000342377694955603	0.00320491187434513
"KLHL4"	218.010675908217	0.505884223672337	0.321441940103324	1.5737965727488	0.115534486658185	0.245071855872793
"KLHL40"	2.26401547945675	-0.231903882811463	0.742432681797786	-0.312356781290813	0.754769391836658	0.851879041463632
"KLHL41"	114.347911304362	-0.470575447716014	0.181273192383761	-2.59594616020107	0.00943308451536656	0.038913173484942
"KLHL42"	2069.03581981311	0.100480560311491	0.0798405658546024	1.25851513245129	0.20820551801907	0.368333904056612
"KLHL5"	2623.76598990651	0.214808811373721	0.0907739494608411	2.36641473296684	0.0179613111197359	0.0630500410171223
"KLHL6"	320.140682835968	0.757651570623438	0.216566820251951	3.49846559940252	0.000467943450813101	0.00407386894821972
"KLHL7"	886.692282702154	0.237444792365315	0.0679436629945909	3.4947305149594	0.000474540628221343	0.00411484244744052
"KLHL8"	1601.90739527099	0.0548367275842466	0.0665195560390695	0.824370017623673	0.409729345483615	0.57807898205343
"KLHL9"	2136.33176757323	-0.0900931684772292	0.062113845863266	-1.45045226591757	0.146932441182051	0.290263845662712
"KLK1"	1746.45972698951	-0.107930556836399	0.323472180366365	-0.333662563235442	0.738634202316444	0.841569488325107
"KLK5"	40.9742087413954	-0.228825419710653	0.2958358522438	-0.773487790526744	0.439233751778104	0.605476056545826
"KLK6"	507.254160739799	0.203393929115405	0.199138106325457	1.02137121251416	0.307078598915218	0.47803359006033
"KLK7"	395.083118388827	0.353369271221257	0.178082054031111	1.98430590406107	0.0472217484100907	0.129203218876948
"KLKB1"	849.022767710652	0.0819261480795942	0.185217552206249	0.442323889413921	0.658254846208542	0.786306091599141
"KLLN"	238.281463902113	-0.427611854992988	0.140376751851825	-3.04617288370054	0.00231774525235485	0.0134664528723115
"KLRA1P"	96.6429740997344	0.535370188606345	0.142126224374698	3.7668642149735	0.000165310851465416	0.00187217810607502
"KLRB1"	41.5714261896037	0.277718700598647	0.243556105958217	1.14026581064772	0.254175577046588	0.420969015534173
"KLRD1"	65.3668392297317	0.987533992942302	0.251717455142676	3.92318439888309	8.73862151816412e-05	0.00117122086530336
"KLRG1"	122.727747490115	0.412794725535927	0.123964296284479	3.32994852476416	0.000868620406023903	0.00646438827525981
"KLRG2"	109.077529766752	-0.885082435491484	0.2850073925561	-3.10547185304068	0.0018997570062385	0.0115991920484029
"KMO"	2507.5804996738	0.361081711361133	0.16162859093353	2.23402127851024	0.0254816730157481	0.082143230192899
"KMT2A"	12050.4913793566	-0.110254729991961	0.0491163721123843	-2.24476534503982	0.0247832006009047	0.0803745317561263
"KMT2B"	6416.56954664614	0.270871775983772	0.118358030430156	2.28857961727925	0.022103789299036	0.0736920387032722
"KMT2C"	17479.2776146796	-0.0445597749051499	0.0529821423372067	-0.841033845357698	0.400328973955417	0.568883310200344
"KMT2D"	21279.7568458773	0.0772542126962064	0.0954197573124359	0.809624912828594	0.418155785263245	0.58562203910293
"KMT2E"	5864.13580069051	0.160432624249296	0.0702988612409832	2.2821511105185	0.0224804203470235	0.0746117024817411
"KMT2E_AS1"	1330.67045619179	-0.121971982829431	0.0842554732118036	-1.44764462390253	0.14771646435733	0.291343363187937
"KMT5A"	1100.84586104838	0.0725567622495527	0.0839864064698028	0.863910783891442	0.387636902339175	0.557678731042508
"KMT5B"	2546.31631676068	0.112052406121985	0.0779690761164073	1.43713907748107	0.150678479531911	0.295310019117141
"KMT5C"	582.489774341657	0.618119646797671	0.103235285546049	5.98748425529327	2.13111565160218e-09	2.83636624979518e-07
"KNDC1"	736.091042264985	-0.432562240629629	0.23563659447339	-1.83571758705958	0.0663994355024129	0.165844036680379
"KNG1"	19610.5436756257	0.386736426371172	0.174958262098696	2.21044963371326	0.0270739723689524	0.0858893258689106
"KNL1"	480.584966545513	0.372716965157479	0.111503348895309	3.34265265438282	0.000829816987523212	0.00623233939579441
"KNOP1"	540.543411452168	-0.142554279769753	0.117800694033326	-1.21013106874755	0.226228603135643	0.389541559245397
"KNSTRN"	338.117661800149	-0.0187438327894599	0.182552894137278	-0.102676174366015	0.918219983785784	0.955518966553716
"KNTC1"	827.513210909435	0.236693272835544	0.0704876923966432	3.35793760283201	0.000785263371769371	0.00597776669496758
"KPNA1"	3133.59952763925	0.15243962327192	0.0689099662693474	2.21215640530255	0.0269558598756938	0.0856412209855267
"KPNA2"	707.634480834614	0.0124967419814172	0.156064893188707	0.0800740110481262	0.936178392538959	0.966615347666927
"KPNA3"	1296.20620145101	0.346291753902636	0.0815782834396051	4.24490120779517	2.18689749616745e-05	0.000430583063207556
"KPNA4"	3701.30388120712	0.121365672363057	0.0851840922004826	1.42474573864591	0.154230712467254	0.299987209963779
"KPNA5"	555.935992856755	0.296283531295642	0.0917349877767117	3.22977675668103	0.0012388691210877	0.00843400599894784
"KPNA6"	7430.57534473946	-0.0752597469843087	0.0313378892931188	-2.40155762503234	0.0163254375534677	0.0586752014560365
"KPNB1"	7204.47031131061	0.00991192348159669	0.0573554420495017	0.17281574559293	0.862796260068592	0.922317974541912
"KPTN"	341.118222424186	-0.0147747763633765	0.093860436653685	-0.157412184410463	0.874920011396576	0.930066353517913
"KRAS"	1339.68402503199	0.236868737081884	0.0821857224434104	2.88211540933988	0.00395015022924355	0.0202046046579148
"KRBA1"	1197.33552252311	-0.0394434895884607	0.0984299746750617	-0.400726401877802	0.688621570304479	0.808185367458992
"KRBA2"	1137.79428630532	-0.235416166667127	0.121900057931469	-1.93122276282654	0.0534555101797867	0.141911163665902
"KRBOX4"	600.141853731532	0.0731719185302755	0.0700114297944431	1.04514246809573	0.29595712871724	0.46617320577489
"KRCC1"	642.505974470817	0.109828030960399	0.115910607065914	0.947523559236852	0.343372057076131	0.513935563415578
"KREMEN1"	4288.96349386479	0.00362677061628075	0.15342838356216	0.0236381986962107	0.981141202502353	0.990661803444066
"KRI1"	1228.06248294566	0.164598241073854	0.129647642796343	1.2695814403075	0.204233763955592	0.363443559181648
"KRIT1"	2783.19711530426	0.270506838456624	0.070537998227853	3.83490948499599	0.000125610543487083	0.00152950880931187
"KRR1"	580.895634488695	0.211646305911162	0.112739560664519	1.87730291535339	0.0604765888893999	0.154881049320123
"KRT10"	250.416898751362	-0.0823570512034791	0.0907084179325199	-0.907931734238232	0.363914290013573	0.534442506964653
"KRT17"	42.8817065359663	0.579828029099245	0.383947415489476	1.51017562746203	0.130998615980221	0.268422871197567
"KRT18"	4148.51164308603	0.148598272103734	0.178807878888558	0.831049912494899	0.405945433395651	0.574512709243997
"KRT19"	2235.28131098772	0.00937237989306705	0.179364017573706	0.0522534007648199	0.958326783358745	0.978734908303271
"KRT19P2"	64.649741277449	-0.150133357233094	0.264490235289253	-0.567632892265017	0.570284267752107	0.718806879099014
"KRT222"	36.8393101292966	0.506605943870495	0.300111902829221	1.68805681845541	0.0914003225399085	0.208815986385587
"KRT23"	46.6566987601165	0.0373286996018224	0.557696341593436	0.066933735830448	0.946634455940502	0.97240438997502
"KRT7"	3077.57289872009	0.0393576593427179	0.19248737952438	0.204468778368573	0.837987187840085	0.906760797870968
"KRT8"	9389.202963557	0.19038147761249	0.194913247421119	0.976749811166822	0.328693028522891	0.499763603144662
"KRT80"	169.806851647605	0.791882986259195	0.392355001149802	2.01828187212746	0.0435619135795528	0.121711064971089
"KRTAP5_8"	147.75743447222	1.12720644562776	0.356545081780946	3.16146962397393	0.00156975189886155	0.010011541735347
"KRTCAP2"	1341.93894135314	-0.229549511511543	0.0852212046333947	-2.69357271466674	0.00706907238718167	0.0311521827041895
"KRTCAP3"	267.37398764823	-0.16187933214167	0.104605647579672	-1.547520003816	0.121737904643751	0.254466000303174
"KSR1"	2724.79672059769	0.105034600951046	0.0827984200911712	1.26855803329809	0.204598740182991	0.363828003833788
"KSR2"	1606.97112849797	-0.292550257523907	0.138256952545287	-2.11598948290199	0.0343457020576241	0.102410795176684
"KTN1"	6238.12012755258	0.525682759573399	0.147266792032352	3.56959469489845	0.000357533962198427	0.00331810843080259
"KXD1"	1347.84079548134	-0.3379163756245	0.0996318316178411	-3.39165074190997	0.000694729355806133	0.00544897592957309
"KY"	290.592620522969	-0.164662151963424	0.173193890265007	-0.950738803265355	0.341736985038722	0.512381651919467
"KYAT1"	1008.36876584833	-0.12884503138284	0.109087700858332	-1.18111418949204	0.237557363787736	0.402977524514626
"KYAT3"	802.991777836954	0.335017626393929	0.134182561191744	2.49673000290399	0.0125344352789681	0.0480365444876347
"KYNU"	913.146248109526	0.512247242139908	0.122785359388761	4.17189186634247	3.02080995868663e-05	0.000539205843160693
"L1CAM"	3396.53606116017	0.38663047448036	0.163796271686843	2.36043513383227	0.0182535102672208	0.0638278040280885
"L2HGDH"	2532.97149012372	0.0966052057309485	0.0795387526871786	1.21456777315696	0.224530986439232	0.387397528299296
"L3HYPDH"	2054.07992848978	0.246004489660583	0.100587565117433	2.44567496363373	0.014458127846375	0.0536677469288973
"L3MBTL1"	1215.51707595842	-0.0671724153839257	0.0845139316327123	-0.794808785796988	0.426724739526576	0.59409966371487
"L3MBTL2"	1907.97388391169	-0.259971251065574	0.0694162156140853	-3.74510838376534	0.000180315914616781	0.00200119194444441
"L3MBTL3"	725.863266621868	0.128225491725227	0.122435502967333	1.04729011289674	0.294965794746259	0.465123781226904
"L3MBTL4"	2102.43974441536	0.0996093470050247	0.104247671602566	0.955506683974446	0.339321526865639	0.51045781121125
"L3MBTL4_AS1"	246.984087269308	0.865168975691378	0.238962158496893	3.62052712083545	0.000294003429612568	0.00287129970592615
"LACC1"	329.857982009688	0.597620751708315	0.124640954686313	4.79473824003005	1.62887380830316e-06	6.4289964171855e-05
"LACE1"	756.60910392862	0.00894783111365825	0.0715631727963821	0.12503401909132	0.900496618320202	0.945372779744378
"LACTB"	943.614741348589	0.213466285784832	0.0891713369182292	2.39388903612136	0.016670791423402	0.0595796873331367
"LACTB2"	548.725609245347	0.265409515128901	0.0996524754801233	2.66335094888676	0.00773666782906315	0.0333243477062683
"LACTB2_AS1"	194.350389115586	-0.0490515595311051	0.14999507468195	-0.327021134761353	0.743651900068844	0.844372691771839
"LAD1"	4078.35066830942	-0.1910071871554	0.0989043253154121	-1.93123189047866	0.0534543818960576	0.141911163665902
"LAG3"	97.1245742452581	0.0937129340138119	0.308854237121435	0.303421234842784	0.761568864911173	0.857176861259993
"LAGE3"	338.008204482227	-0.348082401867948	0.162565306101999	-2.14118504257944	0.0322591187553606	0.097871851901535
"LAIR1"	374.775520164269	0.0604508253577651	0.199919830360328	0.302375333396446	0.762365956302449	0.857680434031633
"LAMA1"	2238.44189081573	-0.288585741756387	0.173520407709736	-1.66312277365745	0.0962878620941379	0.216269793863717
"LAMA2"	2124.94020106365	-0.0190558618125696	0.125930898288238	-0.151319986370251	0.879723303973787	0.932919666826804
"LAMA3"	559.728658991363	0.236575485061446	0.183909304459273	1.28637039739246	0.198313824549439	0.356865114106416
"LAMA4"	1356.92554493503	-0.42772134440615	0.149409474211732	-2.86274579749886	0.00419987363374949	0.0211211571229775
"LAMA5"	27566.5039379778	0.189036798726176	0.167555799611021	1.12820206262644	0.259234593042914	0.42575078706273
"LAMA5_AS1"	188.935241453059	0.501782581206424	0.206890901644315	2.42534870899778	0.0152936887595346	0.0560583565995836
"LAMB1"	19147.7049824271	0.155569848745038	0.0805547184260667	1.93123198472626	0.053454370246065	0.141911163665902
"LAMB2"	23614.1155721733	0.0669957562973023	0.0980529596944822	0.683260928645608	0.494441978352927	0.655375150647834
"LAMB3"	718.45470258482	0.145863400423143	0.14773806674961	0.987310878179798	0.323490259444321	0.494788798610205
"LAMB4"	652.346980744207	-0.0787171285914313	0.518046294804022	-0.151949988603258	0.879226380811889	0.93276707476633
"LAMC1"	7418.56116645909	-0.016106906018736	0.0552817111073602	-0.291360482446997	0.770775634498299	0.863632896214925
"LAMC2"	540.470218981371	0.345624496976055	0.284943161439342	1.21295943805141	0.225145328871656	0.388104432871231
"LAMC3"	2079.71503808781	-0.116033650166481	0.196725098882656	-0.589826365956964	0.555307064315459	0.706488846775259
"LAMP1"	17828.2420271747	0.259024061639927	0.08987387185606	2.88208415071707	0.00395054213038733	0.0202046046579148
"LAMP2"	9336.9394974804	0.407016528735338	0.0744058953855831	5.47021881298671	4.49480298505304e-08	3.47618344371062e-06
"LAMP3"	34.2796882285907	1.11558964920771	0.388546715791673	2.87118537840339	0.00408935632353279	0.0207415535358152
"LAMP5"	44.8412860140122	-0.185611562700077	0.301267013898585	-0.616103171396518	0.537826429102832	0.692199547321328
"LAMTOR1"	3424.78600071056	-0.350637207463936	0.113913731537673	-3.0780942975955	0.00208328981531488	0.0124323958425934
"LAMTOR2"	1043.24596160997	-0.329540993635657	0.110260163192669	-2.9887584427008	0.00280113490762997	0.0156043754799153
"LAMTOR3"	1381.29647301611	0.196583256361699	0.0777851873996544	2.52725824714761	0.0114956937773908	0.0451130437632051
"LAMTOR4"	1395.74519465178	-0.398380721062373	0.119865539671026	-3.32356340409211	0.000888752168553154	0.00659562971281331
"LAMTOR5"	4560.68634481566	-0.0629194745452399	0.108418433279655	-0.580339271117719	0.56168584947763	0.711212996447542
"LANCL1"	2714.56494363044	0.136982162470213	0.0732224330367903	1.87076769767247	0.0613772867720975	0.156533962654507
"LANCL1_AS1"	115.180342577877	0.118110769210478	0.192668840497362	0.613024757431363	0.539859969854708	0.693984413180255
"LANCL2"	1470.11975609517	-0.251899272656873	0.0708895346204066	-3.55340564733176	0.000380277583399484	0.00348026963186873
"LAP3"	4930.17261589182	0.243767493225092	0.0710089722943213	3.43291115684245	0.000597137731757935	0.00486119379637363
"LAPTM4A"	8879.36924391954	0.123746138050262	0.0674688356991532	1.83412292161157	0.066635749630462	0.16624744963226
"LAPTM4B"	2903.01283618752	0.102446351941567	0.0885996824209533	1.15628351188468	0.24756521026225	0.41399114590363
"LAPTM5"	1119.28932017817	0.441598094528169	0.166579996099936	2.65096713211137	0.00802616516370792	0.0342278265513416
"LARGE_AS1"	298.254541270311	0.195555999008853	0.156598642526711	1.2487719935088	0.211748480215519	0.372181662267145
"LARGE1"	2246.51955548467	-0.016469511395291	0.0915311335729978	-0.17993343633351	0.857204825180675	0.919087594050273
"LARGE2"	2146.57752314469	-0.0492649168338132	0.109330066578994	-0.450607215154468	0.652272665545383	0.781934743384212
"LARP1"	19026.8145147027	-0.0937170422186079	0.0532129125044518	-1.76117107310688	0.0782094524695905	0.18647105811004
"LARP1B"	1471.07612603723	0.0413382796199679	0.100324586904768	0.412045350948794	0.68030618308258	0.801824456466315
"LARP4"	5081.53517248587	0.152074693750709	0.0741317786527006	2.05141029278635	0.040227007541272	0.114929836627286
"LARP4B"	6007.58922012572	0.103693463127904	0.0456586396537592	2.27105896965476	0.0231434083817135	0.0762812782694642
"LARP6"	922.575595277372	-0.094342043642697	0.121927611909364	-0.773754543087637	0.439075958583339	0.605355748246795
"LARP7"	917.668561074995	0.501791104455853	0.151566375467399	3.31070201361241	0.000930622521281658	0.00682231343632997
"LARS"	4647.25127198493	0.0829668498057752	0.0874559418817321	0.948670244932842	0.342788352010389	0.513329245425446
"LARS2"	2943.71187055803	0.076383121749539	0.067213322733097	1.13642829492086	0.255777359485814	0.422464557958822
"LAS1L"	1801.4538189783	-0.256779184234939	0.139730813652837	-1.8376704287496	0.0661109838605077	0.165315974643323
"LASP1"	10704.12869895	-0.0827777803415808	0.0961946747558843	-0.860523522239127	0.389500522907846	0.559515936897992
"LAT"	500.89224433013	-0.0294004930787497	0.0971946938015067	-0.30249072175475	0.762278005354754	0.857637685054769
"LAT2"	233.039151005369	0.0171724952441744	0.131303903774948	0.130784346470062	0.895945906333849	0.943362231666417
"LATS1"	2577.96484005783	0.145861684589916	0.0505011339579859	2.88828533456823	0.00387348320609034	0.019960190427446
"LATS2"	3051.16175455939	0.122393140551019	0.0967582820230475	1.26493709884045	0.205893877090439	0.365487176981571
"LAX1"	58.2408589718924	0.263143039067484	0.415092799256823	0.633937855676158	0.526121379171451	0.682111002312526
"LAYN"	169.7178895924	-0.0337982206015725	0.163395266161893	-0.20684944793985	0.83612743728908	0.90591098608869
"LBH"	3832.28299181969	-0.0567014746082199	0.133106583136705	-0.425985501783826	0.670118410509879	0.794483158935086
"LBHD1"	157.565240877864	-0.180031266984309	0.159051829806476	-1.13190314882488	0.257675154725752	0.424407591278439
"LBP"	328.108061364862	-0.499073709776741	0.267275701511368	-1.86726180851691	0.0618650359528798	0.157567245553329
"LBR"	1621.95386672991	0.226826594282657	0.0680169155451723	3.33485563796279	0.000853436924812354	0.0063734921975221
"LBX2"	129.036023416386	-0.268206714385178	0.222139656664081	-1.20737881030743	0.227286292164398	0.390931511738184
"LBX2_AS1"	546.245697255765	0.174537554532157	0.0875170064461809	1.99432729271299	0.0461162984760743	0.126906672308979
"LCA5"	389.769120675104	0.355894430746766	0.0972862187852258	3.65822040563071	0.000253972598780184	0.00258320826330389
"LCA5L"	149.191647375026	0.600155312417558	0.171412102510181	3.50124234887039	0.000463094513319258	0.00404418601178959
"LCAL1"	86.4960468616459	0.174359057145229	0.203534627784526	0.856655494168862	0.39163530664254	0.561830429457367
"LCAT"	724.205635211067	-0.0527170664211422	0.10454497835351	-0.504252497359406	0.614083953790332	0.751797447420579
"LCK"	115.722695979579	0.0345381215044578	0.242563853799711	0.142387750538365	0.886773737457649	0.937878939307667
"LCLAT1"	2071.96651997258	-0.00918847134687581	0.0811757511090255	-0.113192316933846	0.909878086719607	0.95085580063396
"LCMT1"	1261.40772311971	-0.212828627197797	0.0738855767818952	-2.88051655637814	0.00397024099472679	0.0202751539674195
"LCMT1_AS2"	353.870224826744	0.0682810048224003	0.125047296963245	0.546041429767732	0.585037459005951	0.730652278561407
"LCMT2"	622.249451531629	-0.262578794275203	0.0693008530412831	-3.7889691504776	0.000151273695544403	0.00175606360973757
"LCN10"	64.7192900807641	-0.46540100471222	0.239426732510414	-1.94381387505247	0.0519178999580865	0.138973873461239
"LCN12"	547.968697613028	0.172280967562877	0.154619267570812	1.11422703178941	0.265181801453859	0.432374772000125
"LCN2"	36.1463788938806	0.431641723238392	0.495066606436462	0.871886161632657	0.383270483755184	0.553344343726265
"LCNL1"	80.4001669063687	0.903155863912463	0.233250207396755	3.87204742063191	0.000107924947737382	0.00136302900516738
"LCOR"	3401.24767605937	-0.00333212724755677	0.0674047974271086	-0.0494345710505269	0.960572978116169	0.980231650799354
"LCORL"	646.053786674671	0.179890233576683	0.0945775897047105	1.90203867679791	0.0571660984241409	0.148738585920173
"LCP1"	1000.31298107854	0.532811528987088	0.123324031443196	4.32041932745691	1.55732982808091e-05	0.000337960809295782
"LCP2"	493.132461989316	0.312489443973613	0.168645623424552	1.85293538977258	0.0638916198832297	0.161364404497672
"LDAH"	1356.24920277296	0.057356114711191	0.128901826312216	0.444959674754858	0.656348896194819	0.784874865526504
"LDB1"	5747.9763322123	-0.179808545290667	0.0602995267092184	-2.98192299514646	0.00286444037347418	0.0158643796039285
"LDB2"	1917.80054486397	0.140730120823468	0.096087657967995	1.46460142540203	0.143029692889302	0.284815216564187
"LDB3"	364.462856953638	0.270768900360047	0.222549584248818	1.21666774293911	0.223730656791506	0.386480696896404
"LDHA"	6761.90094994776	0.180118394188205	0.120022466010065	1.50070566099768	0.133431708228578	0.271657654283938
"LDHAL6A"	114.427229953693	-0.370430067444875	0.156801801304752	-2.36240951546805	0.0181565731758554	0.0636054284546545
"LDHAL6B"	120.399864017351	0.809540424443356	0.215877753569495	3.74999466623017	0.000176838331767652	0.0019740814812216
"LDHB"	27962.9607558533	0.153903621609624	0.0837295302663396	1.83810444320019	0.0660470166010047	0.165252292046437
"LDHD"	5808.05190386028	-0.287801826006098	0.169188816095599	-1.70106885695966	0.0889300580825823	0.204807534167653
"LDLR"	2169.56250512693	0.990308615158993	0.398836343777546	2.48299491911736	0.0130282945884861	0.0493999094058564
"LDLRAD2"	82.4894467526734	-0.323564978749163	0.169861985262137	-1.90486987568069	0.0567969879574358	0.14808617862433
"LDLRAD3"	297.837791580937	-0.0523015669279987	0.119861923134235	-0.436348471310821	0.662583918977109	0.789171231697397
"LDLRAD4"	1422.48214485219	0.0317053368098468	0.154170082749513	0.205651681859443	0.83706300399058	0.906206867741615
"LDLRAD4_AS1"	147.049917400276	0.675636108386875	0.238455229798747	2.83338767179526	0.00460574918691915	0.0225031610103059
"LDLRAP1"	1808.64015664791	-0.253786617841237	0.101388018901948	-2.50312236682201	0.0123102973672711	0.0474170186362675
"LDOC1"	1350.83200015007	0.37315786730412	0.147821530445854	2.52438103014233	0.0115902227964981	0.0453538247163993
"LDOC1L"	2940.05767962979	-0.158681585474324	0.0644451730694988	-2.4622726251848	0.0138059680016253	0.0517091327704852
"LEAP2"	332.208710606615	0.272231740207795	0.237593645060252	1.14578712801329	0.251883242463432	0.418643116152436
"LEF1"	350.643114690927	0.272994028516882	0.205514817913291	1.32834231267967	0.184065047448745	0.339078626571621
"LEFTY1"	86.3286004368718	0.648849776852927	0.398831563736393	1.6268766964537	0.103763288208644	0.22804811767207
"LEKR1"	157.369340678844	-0.257644434293328	0.122805906394638	-2.09798080448497	0.0359068410851323	0.105943384531816
"LEMD2"	2703.8283607415	0.000966205449447371	0.0726672898091158	0.0132962912472093	0.989391407083431	0.994721617861183
"LEMD3"	1694.44685210524	0.123922624589579	0.0576121720839551	2.15097990766593	0.0314777856092844	0.0960615181524714
"LENG1"	386.900367367494	-0.176632743514449	0.078389083369939	-2.25328242047266	0.02424134746257	0.0790202571833804
"LENG8"	13725.6520922947	0.318171868178241	0.133978590880121	2.37479634685014	0.0175586349783359	0.0619531861781853
"LENG8_AS1"	659.241536012148	0.0898150443340123	0.145207016666427	0.618531021406063	0.536225355521493	0.690812120428342
"LENG9"	187.946493047341	-0.305297085740785	0.132671613641215	-2.301148507671	0.0213832382820061	0.0719860427576007
"LEO1"	808.075875499231	0.339102651275724	0.0926999228961137	3.65806832067969	0.000254123314151576	0.00258321088257454
"LEP"	29.6474282327186	-3.46871004338429	0.785447901543048	-4.41621912359796	1.00442267202831e-05	0.000247416540259025
"LEPR"	697.921872622151	0.24679665184865	0.0898433674361028	2.74696573482926	0.00601494182288038	0.0275755770779795
"LEPROT"	5722.59168671495	0.133289583401143	0.0840817138235301	1.58523866058308	0.112912119714603	0.24126797552956
"LEPROTL1"	1133.00464551336	0.247835956230082	0.0853032087314097	2.90535326766467	0.00366838804811838	0.0191087847081749
"LETM1"	6789.90113257102	-0.0398947383597327	0.0740525491642962	-0.53873551700726	0.59006936298463	0.734655612261284
"LETM2"	257.01202218955	0.300661772233856	0.197217703881568	1.52451715194092	0.127379575557558	0.263206153899111
"LETMD1"	3060.62817292275	-0.165904918336902	0.0817788435420029	-2.02870218202206	0.042488633523809	0.119588089995127
"LEXM"	70.1126596619188	-0.386560204690988	0.266561865310556	-1.4501706920479	0.147010925731695	0.290357499823442
"LFNG"	988.563599774548	-0.288300754960167	0.253004642160647	-1.13950776751799	0.254491430386597	0.421143457186264
"LGALS1"	1123.83461224628	-0.595696758601671	0.213744282495991	-2.78695996751559	0.00532050512464467	0.0250939528628161
"LGALS12"	107.939134792465	0.173781936675415	0.298094461571124	0.582976066577982	0.559909411944712	0.709924281343974
"LGALS2"	2040.56221723934	-0.427962160441681	0.0904139419778141	-4.73336469000206	2.20828195885233e-06	7.99873269019741e-05
"LGALS3"	2322.62837320596	0.215761440584163	0.137801772584208	1.56573777345509	0.117410019300412	0.247883948191105
"LGALS3BP"	11125.9345304166	0.233555611035	0.114907248585702	2.03255768378099	0.0420972303924959	0.118876208652757
"LGALS4"	136.461640280582	-0.442761923431288	0.375138508954584	-1.18026252400788	0.237895818396084	0.403241515059962
"LGALS8"	2081.13200279081	0.27956470750334	0.067238634151681	4.15779872733108	3.21328938888728e-05	0.000562897554819466
"LGALS9"	487.506957852455	0.224272841765088	0.174381624906404	1.28610363554912	0.198406895499472	0.356920367647782
"LGALSL"	917.94452750384	-0.0551602997933893	0.128302782006274	-0.429922866292112	0.667251751278582	0.792531671926806
"LGI2"	406.979515587405	-0.190936335927031	0.199458754248633	-0.957272277400376	0.338429844168674	0.509559062924841
